#time, dark_ADC, dark_V, active_ADC, active_V, temp_ADC, temp_F, batt_ADC, batt_V, diff_ADC, diff_V
2022-04-06 18:12:09, 0, 0.000, 0, 0.000, 690, 55.6, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:12:24, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:12:39, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:12:54, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:13:09, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:13:24, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:13:39, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:13:54, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:14:09, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:14:24, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:14:39, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:14:54, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:15:09, 0, 0.000, 0, 0.000, 694, 55.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:15:24, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:15:39, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:15:54, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:16:09, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:16:24, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:16:39, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:16:54, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:17:09, 0, 0.000, 0, 0.000, 692, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:17:24, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:17:39, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:17:52, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:18:09, 0, 0.000, 0, 0.000, 693, 55.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:18:24, 0, 0.000, 0, 0.000, 689, 55.5, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:18:37, 0, 0.000, 0, 0.000, 688, 55.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:18:52, 0, 0.000, 0, 0.000, 688, 55.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:19:07, 0, 0.000, 0, 0.000, 689, 55.5, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:19:22, 0, 0.000, 0, 0.000, 687, 55.4, 3964, 3.194, 0, 0.000, 34.306, *
2022-04-06 18:19:37, 0, 0.000, 0, 0.000, 691, 55.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:19:52, 0, 0.000, 0, 0.000, 691, 55.7, 4023, 3.242, 0, 0.000, 34.306, *
2022-04-06 18:20:07, 0, 0.000, 0, 0.000, 695, 56.0, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:20:22, 0, 0.000, 0, 0.000, 698, 56.2, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:20:37, 0, 0.000, 0, 0.000, 700, 56.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:20:52, 0, 0.000, 0, 0.000, 703, 56.7, 4091, 3.297, 0, 0.000, 34.306, *
2022-04-06 18:21:07, 0, 0.000, 0, 0.000, 704, 56.7, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:21:22, 0, 0.000, 0, 0.000, 706, 56.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:21:37, 0, 0.000, 0, 0.000, 710, 57.2, 4091, 3.297, 0, 0.000, 34.306, *
2022-04-06 18:21:52, 0, 0.000, 0, 0.000, 715, 57.6, 4094, 3.299, 0, 0.000, 34.306, *
2022-04-06 18:22:07, 0, 0.000, 0, 0.000, 715, 57.6, 4015, 3.236, 0, 0.000, 34.306, *
2022-04-06 18:22:22, 0, 0.000, 0, 0.000, 719, 57.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:22:37, 0, 0.000, 0, 0.000, 721, 58.1, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:22:52, 0, 0.000, 0, 0.000, 725, 58.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:23:07, 0, 0.000, 0, 0.000, 727, 58.6, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:23:22, 0, 0.000, 0, 0.000, 731, 58.9, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:23:37, 0, 0.000, 0, 0.000, 735, 59.2, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:23:52, 0, 0.000, 0, 0.000, 737, 59.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:24:07, 0, 0.000, 0, 0.000, 740, 59.6, 4094, 3.299, 0, 0.000, 34.306, *
2022-04-06 18:24:22, 0, 0.000, 0, 0.000, 742, 59.8, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:24:37, 0, 0.000, 0, 0.000, 744, 60.0, 4081, 3.289, 0, 0.000, 34.306, *
2022-04-06 18:24:52, 0, 0.000, 0, 0.000, 749, 60.4, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:25:07, 0, 0.000, 0, 0.000, 751, 60.5, 4095, 3.300, 0, 0.000, 34.306, *
2022-04-06 18:25:22, 0, 0.000, 0, 0.000, 751, 60.5, 3973, 3.202, 0, 0.000, 34.306, *
